0.183           ;                   6.78717e-36
0.184           ;                   3.79276e-36
0.185           ;                   2.11856e-36
0.186           ;                   1.1829e-36
0.187           ;                   6.60203e-37
0.188           ;                   3.68325e-37
0.189           ;                   2.05405e-37
0.19           ;                   1.14504e-37
0.191           ;                   6.38054e-38
0.192           ;                   3.55407e-38
0.193           ;                   1.97892e-38
0.194           ;                   1.10145e-38
0.195           ;                   6.12823e-39
0.196           ;                   3.40835e-39
0.197           ;                   1.89492e-39
0.198           ;                   1.05313e-39
0.199           ;                   5.85073e-40
0.2           ;                   3.24925e-40
0.201           ;                   1.80385e-40
0.202           ;                   1.00107e-40
0.203           ;                   5.55363e-41
0.204           ;                   3.0799e-41
0.205           ;                   1.70745e-41
0.206           ;                   9.46258e-42
0.207           ;                   5.24233e-42
0.208           ;                   2.90331e-42
0.209           ;                   1.60738e-42
0.21           ;                   8.89609e-43
0.211           ;                   4.92196e-43
0.212           ;                   2.7223e-43
0.213           ;                   1.5052e-43
0.214           ;                   8.31984e-44
0.215           ;                   4.59725e-44
0.216           ;                   2.53948e-44
0.217           ;                   1.40235e-44
0.218           ;                   7.74168e-45
0.219           ;                   4.27249e-45
0.22           ;                   2.35719e-45
0.221           ;                   1.30011e-45
0.222           ;                   7.16858e-46
0.223           ;                   3.95147e-46
0.224           ;                   2.1775e-46
0.225           ;                   1.19958e-46
0.226           ;                   6.6066e-47
0.227           ;                   3.63748e-47
0.228           ;                   2.00217e-47
0.229           ;                   1.10174e-47
0.23           ;                   6.06089e-48
0.231           ;                   3.33329e-48
0.232           ;                   1.8327e-48
0.233           ;                   1.00737e-48
0.234           ;                   5.53569e-49
0.235           ;                   3.04115e-49
0.236           ;                   1.67027e-49
0.237           ;                   9.17114e-50
0.238           ;                   5.03437e-50
0.239           ;                   2.76283e-50
0.24           ;                   1.51583e-50
0.241           ;                   8.31453e-51
0.242           ;                   4.55946e-51
0.243           ;                   2.49965e-51
0.244           ;                   1.37005e-51
0.245           ;                   7.50737e-52
0.246           ;                   4.11274e-52
0.247           ;                   2.25252e-52
0.248           ;                   1.23339e-52
0.249           ;                   6.75193e-53
0.25           ;                   3.69532e-53
0.251           ;                   2.02196e-53
0.252           ;                   1.10609e-53
0.253           ;                   6.04934e-54
0.254           ;                   3.30769e-54
0.255           ;                   1.80818e-54
0.256           ;                   9.88231e-55
0.257           ;                   5.39979e-55
0.258           ;                   2.94984e-55
0.259           ;                   1.6111e-55
0.26           ;                   8.7973e-56
0.261           ;                   4.80265e-56
0.262           ;                   2.62131e-56
0.263           ;                   1.43041e-56
0.264           ;                   7.80385e-57
0.265           ;                   4.25662e-57
0.266           ;                   2.32128e-57
0.267           ;                   1.26561e-57
0.268           ;                   6.8989e-58
0.269           ;                   3.75985e-58
0.27           ;                   2.04866e-58
0.271           ;                   1.11604e-58
0.272           ;                   6.0786e-59
0.273           ;                   3.31008e-59
0.274           ;                   1.80213e-59
0.275           ;                   9.80948e-60
0.276           ;                   5.33851e-60
0.277           ;                   2.90475e-60
0.278           ;                   1.5802e-60
0.279           ;                   8.59472e-61
0.28           ;                   4.67377e-61
0.281           ;                   2.54108e-61
0.282           ;                   1.3813e-61
0.283           ;                   7.50716e-62
0.284           ;                   4.07925e-62
0.285           ;                   2.21618e-62
0.286           ;                   1.20378e-62
0.287           ;                   6.53751e-63
0.288           ;                   3.54974e-63
0.289           ;                   1.92709e-63
0.29           ;                   1.04599e-63
0.291           ;                   5.67644e-64
0.292           ;                   3.07998e-64
0.293           ;                   1.67086e-64
0.294           ;                   9.06272e-65
0.295           ;                   4.91474e-65
0.296           ;                   2.66481e-65
0.297           ;                   1.44463e-65
0.298           ;                   7.83021e-66
0.299           ;                   4.24342e-66
0.3           ;                   2.29924e-66
0.301           ;                   1.2456e-66
0.302           ;                   6.74687e-67
0.303           ;                   3.65387e-67
0.304           ;                   1.97848e-67
0.305           ;                   1.07112e-67
0.306           ;                   5.79795e-68
0.307           ;                   3.13791e-68
0.308           ;                   1.69799e-68
0.309           ;                   9.18675e-69
0.31           ;                   4.96957e-69
0.311           ;                   2.68786e-69
0.312           ;                   1.45354e-69
0.313           ;                   7.8592e-70
0.314           ;                   4.24876e-70
0.315           ;                   2.29657e-70
0.316           ;                   1.24117e-70
0.317           ;                   6.70677e-71
0.318           ;                   3.62353e-71
0.319           ;                   1.95742e-71
0.32           ;                   1.05723e-71
0.321           ;                   5.70944e-72
0.322           ;                   3.08284e-72
0.323           ;                   1.66435e-72
0.324           ;                   8.98413e-73
0.325           ;                   4.8489e-73
0.326           ;                   2.61666e-73
0.327           ;                   1.41185e-73
0.328           ;                   7.61672e-74
0.329           ;                   4.10852e-74
0.33           ;                   2.21586e-74
0.331           ;                   1.19491e-74
0.332           ;                   6.44275e-75
0.333           ;                   3.47332e-75
0.334           ;                   1.87223e-75
0.335           ;                   1.00905e-75
0.336           ;                   5.4376e-76
0.337           ;                   2.92983e-76
0.338           ;                   1.57841e-76
0.339           ;                   8.50232e-77
0.34           ;                   4.57929e-77
0.341           ;                   2.46604e-77
0.342           ;                   1.32784e-77
0.343           ;                   7.14881e-78
0.344           ;                   3.84826e-78
0.345           ;                   2.07128e-78
0.346           ;                   1.1147e-78
0.347           ;                   5.99819e-79
0.348           ;                   3.22721e-79
0.349           ;                   1.73612e-79
0.35           ;                   9.33848e-80
0.351           ;                   5.02248e-80
0.352           ;                   2.70089e-80
0.353           ;                   1.45224e-80
0.354           ;                   7.80764e-81
0.355           ;                   4.19707e-81
0.356           ;                   2.2559e-81
0.357           ;                   1.21238e-81
0.358           ;                   6.5149e-82
0.359           ;                   3.50044e-82
0.36           ;                   1.88056e-82
0.361           ;                   1.01018e-82
0.362           ;                   5.42572e-83
0.363           ;                   2.91384e-83
0.364           ;                   1.56467e-83
0.365           ;                   8.40099e-84
0.366           ;                   4.51011e-84
0.367           ;                   2.42099e-84
0.368           ;                   1.29942e-84
0.369           ;                   6.97359e-85
0.37           ;                   3.74208e-85
0.371           ;                   2.0078e-85
0.372           ;                   1.07716e-85
0.373           ;                   5.77818e-86
0.374           ;                   3.09922e-86
0.375           ;                   1.66214e-86
0.376           ;                   8.91318e-87
0.377           ;                   4.77915e-87
0.378           ;                   2.56225e-87
0.379           ;                   1.37355e-87
0.38           ;                   7.36244e-88
0.381           ;                   3.94595e-88
0.382           ;                   2.11463e-88
0.383           ;                   1.13311e-88
0.384           ;                   6.07103e-89
0.385           ;                   3.25243e-89
0.386           ;                   1.74224e-89
0.387           ;                   9.33172e-90
0.388           ;                   4.99771e-90
0.389           ;                   2.6763e-90
0.39           ;                   1.43303e-90
0.391           ;                   7.67237e-91
0.392           ;                   4.10734e-91
0.393           ;                   2.19861e-91
0.394           ;                   1.17677e-91
